index,field,pv,value,read-only
0,beam_current,SR-DI-DCCT-01:SIGNAL,300,True
0,feedback_status,CS-CS-MSTAT-01:FBSTAT,2,True
0,fofb_status,SR01A-CS-FOFB-01:RUN,0,False
0,feedback_heart,CS-CS-MSTAT-01:FBHEART,10,False
8,error_sum,SR01A-PC-HSTR-01:ERCSUM,0,True
8,state,SR01A-PC-HSTR-01:STATE,2,True
16,error_sum,SR01A-PC-HSTR-02:ERCSUM,0,True
16,state,SR01A-PC-HSTR-02:STATE,2,True
28,error_sum,SR01A-PC-HSTR-03:ERCSUM,0,True
28,state,SR01A-PC-HSTR-03:STATE,2,True
36,error_sum,SR01A-PC-HSTR-04:ERCSUM,0,True
36,state,SR01A-PC-HSTR-04:STATE,2,True
42,error_sum,SR01A-PC-HSTR-05:ERCSUM,0,True
42,state,SR01A-PC-HSTR-05:STATE,2,True
52,error_sum,SR01A-PC-HSTR-06:ERCSUM,0,True
52,state,SR01A-PC-HSTR-06:STATE,2,True
62,error_sum,SR01A-PC-HSTR-07:ERCSUM,0,True
62,state,SR01A-PC-HSTR-07:STATE,2,True
101,error_sum,SR02A-PC-HSTR-01:ERCSUM,0,True
101,state,SR02A-PC-HSTR-01:STATE,2,True
126,error_sum,SR02A-PC-HSTR-04:ERCSUM,0,True
126,state,SR02A-PC-HSTR-04:STATE,2,True
130,error_sum,SR02A-PC-HSTR-05:ERCSUM,0,True
130,state,SR02A-PC-HSTR-05:STATE,2,True
139,error_sum,SR02A-PC-HSCOR-01:ERCSUM,0,True
139,state,SR02A-PC-HSCOR-01:STATE,2,True
165,error_sum,SR02A-PC-HSCOR-02:ERCSUM,0,True
165,state,SR02A-PC-HSCOR-02:STATE,2,True
185,error_sum,SR02A-PC-HSTR-07:ERCSUM,0,True
185,state,SR02A-PC-HSTR-07:STATE,2,True
189,error_sum,SR02A-PC-HSTR-08:ERCSUM,0,True
189,state,SR02A-PC-HSTR-08:STATE,2,True
208,error_sum,SR02A-PC-HSTR-10:ERCSUM,0,True
208,state,SR02A-PC-HSTR-10:STATE,2,True
251,error_sum,SR03A-PC-HSTR-01:ERCSUM,0,True
251,state,SR03A-PC-HSTR-01:STATE,2,True
259,error_sum,SR03A-PC-HSTR-02:ERCSUM,0,True
259,state,SR03A-PC-HSTR-02:STATE,2,True
271,error_sum,SR03A-PC-HSTR-03:ERCSUM,0,True
271,state,SR03A-PC-HSTR-03:STATE,2,True
279,error_sum,SR03A-PC-HSTR-04:ERCSUM,0,True
279,state,SR03A-PC-HSTR-04:STATE,2,True
285,error_sum,SR03A-PC-HSTR-05:ERCSUM,0,True
285,state,SR03A-PC-HSTR-05:STATE,2,True
295,error_sum,SR03A-PC-HSTR-06:ERCSUM,0,True
295,state,SR03A-PC-HSTR-06:STATE,2,True
305,error_sum,SR03A-PC-HSTR-07:ERCSUM,0,True
305,state,SR03A-PC-HSTR-07:STATE,2,True
349,error_sum,SR04A-PC-HSTR-01:ERCSUM,0,True
349,state,SR04A-PC-HSTR-01:STATE,2,True
357,error_sum,SR04A-PC-HSTR-02:ERCSUM,0,True
357,state,SR04A-PC-HSTR-02:STATE,2,True
369,error_sum,SR04A-PC-HSTR-03:ERCSUM,0,True
369,state,SR04A-PC-HSTR-03:STATE,2,True
377,error_sum,SR04A-PC-HSTR-04:ERCSUM,0,True
377,state,SR04A-PC-HSTR-04:STATE,2,True
383,error_sum,SR04A-PC-HSTR-05:ERCSUM,0,True
383,state,SR04A-PC-HSTR-05:STATE,2,True
393,error_sum,SR04A-PC-HSTR-06:ERCSUM,0,True
393,state,SR04A-PC-HSTR-06:STATE,2,True
403,error_sum,SR04A-PC-HSTR-07:ERCSUM,0,True
403,state,SR04A-PC-HSTR-07:STATE,2,True
430,error_sum,SR05A-PC-HSTR-01:ERCSUM,0,True
430,state,SR05A-PC-HSTR-01:STATE,2,True
438,error_sum,SR05A-PC-HSTR-02:ERCSUM,0,True
438,state,SR05A-PC-HSTR-02:STATE,2,True
450,error_sum,SR05A-PC-HSTR-03:ERCSUM,0,True
450,state,SR05A-PC-HSTR-03:STATE,2,True
458,error_sum,SR05A-PC-HSTR-04:ERCSUM,0,True
458,state,SR05A-PC-HSTR-04:STATE,2,True
464,error_sum,SR05A-PC-HSTR-05:ERCSUM,0,True
464,state,SR05A-PC-HSTR-05:STATE,2,True
474,error_sum,SR05A-PC-HSTR-06:ERCSUM,0,True
474,state,SR05A-PC-HSTR-06:STATE,2,True
484,error_sum,SR05A-PC-HSTR-07:ERCSUM,0,True
484,state,SR05A-PC-HSTR-07:STATE,2,True
521,error_sum,SR06A-PC-HSTR-01:ERCSUM,0,True
521,state,SR06A-PC-HSTR-01:STATE,2,True
529,error_sum,SR06A-PC-HSTR-02:ERCSUM,0,True
529,state,SR06A-PC-HSTR-02:STATE,2,True
541,error_sum,SR06A-PC-HSTR-03:ERCSUM,0,True
541,state,SR06A-PC-HSTR-03:STATE,2,True
549,error_sum,SR06A-PC-HSTR-04:ERCSUM,0,True
549,state,SR06A-PC-HSTR-04:STATE,2,True
555,error_sum,SR06A-PC-HSTR-05:ERCSUM,0,True
555,state,SR06A-PC-HSTR-05:STATE,2,True
565,error_sum,SR06A-PC-HSTR-06:ERCSUM,0,True
565,state,SR06A-PC-HSTR-06:STATE,2,True
575,error_sum,SR06A-PC-HSTR-07:ERCSUM,0,True
575,state,SR06A-PC-HSTR-07:STATE,2,True
613,error_sum,SR07A-PC-HSTR-01:ERCSUM,0,True
613,state,SR07A-PC-HSTR-01:STATE,2,True
621,error_sum,SR07A-PC-HSTR-02:ERCSUM,0,True
621,state,SR07A-PC-HSTR-02:STATE,2,True
633,error_sum,SR07A-PC-HSTR-03:ERCSUM,0,True
633,state,SR07A-PC-HSTR-03:STATE,2,True
641,error_sum,SR07A-PC-HSTR-04:ERCSUM,0,True
641,state,SR07A-PC-HSTR-04:STATE,2,True
647,error_sum,SR07A-PC-HSTR-05:ERCSUM,0,True
647,state,SR07A-PC-HSTR-05:STATE,2,True
658,error_sum,SR07A-PC-HSTR-06:ERCSUM,0,True
658,state,SR07A-PC-HSTR-06:STATE,2,True
668,error_sum,SR07A-PC-HSTR-07:ERCSUM,0,True
668,state,SR07A-PC-HSTR-07:STATE,2,True
692,error_sum,SR08A-PC-HSTR-01:ERCSUM,0,True
692,state,SR08A-PC-HSTR-01:STATE,2,True
700,error_sum,SR08A-PC-HSTR-02:ERCSUM,0,True
700,state,SR08A-PC-HSTR-02:STATE,2,True
712,error_sum,SR08A-PC-HSTR-03:ERCSUM,0,True
712,state,SR08A-PC-HSTR-03:STATE,2,True
720,error_sum,SR08A-PC-HSTR-04:ERCSUM,0,True
720,state,SR08A-PC-HSTR-04:STATE,2,True
726,error_sum,SR08A-PC-HSTR-05:ERCSUM,0,True
726,state,SR08A-PC-HSTR-05:STATE,2,True
736,error_sum,SR08A-PC-HSTR-06:ERCSUM,0,True
736,state,SR08A-PC-HSTR-06:STATE,2,True
746,error_sum,SR08A-PC-HSTR-07:ERCSUM,0,True
746,state,SR08A-PC-HSTR-07:STATE,2,True
771,error_sum,SR09S-PC-HSTR-01:ERCSUM,0,True
771,state,SR09S-PC-HSTR-01:STATE,2,True
784,error_sum,SR09S-PC-HSTR-02:ERCSUM,0,True
784,state,SR09S-PC-HSTR-02:STATE,2,True
808,error_sum,SR09A-PC-HSTR-01:ERCSUM,0,True
808,state,SR09A-PC-HSTR-01:STATE,2,True
816,error_sum,SR09A-PC-HSTR-02:ERCSUM,0,True
816,state,SR09A-PC-HSTR-02:STATE,2,True
828,error_sum,SR09A-PC-HSTR-03:ERCSUM,0,True
828,state,SR09A-PC-HSTR-03:STATE,2,True
836,error_sum,SR09A-PC-HSTR-04:ERCSUM,0,True
836,state,SR09A-PC-HSTR-04:STATE,2,True
842,error_sum,SR09A-PC-HSTR-05:ERCSUM,0,True
842,state,SR09A-PC-HSTR-05:STATE,2,True
852,error_sum,SR09A-PC-HSTR-06:ERCSUM,0,True
852,state,SR09A-PC-HSTR-06:STATE,2,True
862,error_sum,SR09A-PC-HSTR-07:ERCSUM,0,True
862,state,SR09A-PC-HSTR-07:STATE,2,True
922,error_sum,SR10A-PC-HSTR-01:ERCSUM,0,True
922,state,SR10A-PC-HSTR-01:STATE,2,True
930,error_sum,SR10A-PC-HSTR-02:ERCSUM,0,True
930,state,SR10A-PC-HSTR-02:STATE,2,True
942,error_sum,SR10A-PC-HSTR-03:ERCSUM,0,True
942,state,SR10A-PC-HSTR-03:STATE,2,True
950,error_sum,SR10A-PC-HSTR-04:ERCSUM,0,True
950,state,SR10A-PC-HSTR-04:STATE,2,True
956,error_sum,SR10A-PC-HSTR-05:ERCSUM,0,True
956,state,SR10A-PC-HSTR-05:STATE,2,True
966,error_sum,SR10A-PC-HSTR-06:ERCSUM,0,True
966,state,SR10A-PC-HSTR-06:STATE,2,True
976,error_sum,SR10A-PC-HSTR-07:ERCSUM,0,True
976,state,SR10A-PC-HSTR-07:STATE,2,True
1014,error_sum,SR11A-PC-HSTR-01:ERCSUM,0,True
1014,state,SR11A-PC-HSTR-01:STATE,2,True
1022,error_sum,SR11A-PC-HSTR-02:ERCSUM,0,True
1022,state,SR11A-PC-HSTR-02:STATE,2,True
1034,error_sum,SR11A-PC-HSTR-03:ERCSUM,0,True
1034,state,SR11A-PC-HSTR-03:STATE,2,True
1042,error_sum,SR11A-PC-HSTR-04:ERCSUM,0,True
1042,state,SR11A-PC-HSTR-04:STATE,2,True
1060,error_sum,SR11A-PC-HSTR-06:ERCSUM,0,True
1060,state,SR11A-PC-HSTR-06:STATE,2,True
1070,error_sum,SR11A-PC-HSTR-07:ERCSUM,0,True
1070,state,SR11A-PC-HSTR-07:STATE,2,True
1095,error_sum,SR12A-PC-HSTR-01:ERCSUM,0,True
1095,state,SR12A-PC-HSTR-01:STATE,2,True
1103,error_sum,SR12A-PC-HSTR-02:ERCSUM,0,True
1103,state,SR12A-PC-HSTR-02:STATE,2,True
1115,error_sum,SR12A-PC-HSTR-03:ERCSUM,0,True
1115,state,SR12A-PC-HSTR-03:STATE,2,True
1123,error_sum,SR12A-PC-HSTR-04:ERCSUM,0,True
1123,state,SR12A-PC-HSTR-04:STATE,2,True
1129,error_sum,SR12A-PC-HSTR-05:ERCSUM,0,True
1129,state,SR12A-PC-HSTR-05:STATE,2,True
1139,error_sum,SR12A-PC-HSTR-06:ERCSUM,0,True
1139,state,SR12A-PC-HSTR-06:STATE,2,True
1149,error_sum,SR12A-PC-HSTR-07:ERCSUM,0,True
1149,state,SR12A-PC-HSTR-07:STATE,2,True
1174,error_sum,SR13S-PC-HSTR-01:ERCSUM,0,True
1174,state,SR13S-PC-HSTR-01:STATE,2,True
1187,error_sum,SR13S-PC-HSTR-02:ERCSUM,0,True
1187,state,SR13S-PC-HSTR-02:STATE,2,True
1211,error_sum,SR13A-PC-HSTR-01:ERCSUM,0,True
1211,state,SR13A-PC-HSTR-01:STATE,2,True
1219,error_sum,SR13A-PC-HSTR-02:ERCSUM,0,True
1219,state,SR13A-PC-HSTR-02:STATE,2,True
1231,error_sum,SR13A-PC-HSTR-03:ERCSUM,0,True
1231,state,SR13A-PC-HSTR-03:STATE,2,True
1239,error_sum,SR13A-PC-HSTR-04:ERCSUM,0,True
1239,state,SR13A-PC-HSTR-04:STATE,2,True
1245,error_sum,SR13A-PC-HSTR-05:ERCSUM,0,True
1245,state,SR13A-PC-HSTR-05:STATE,2,True
1255,error_sum,SR13A-PC-HSTR-06:ERCSUM,0,True
1255,state,SR13A-PC-HSTR-06:STATE,2,True
1265,error_sum,SR13A-PC-HSTR-07:ERCSUM,0,True
1265,state,SR13A-PC-HSTR-07:STATE,2,True
1289,error_sum,SR14A-PC-HSTR-01:ERCSUM,0,True
1289,state,SR14A-PC-HSTR-01:STATE,2,True
1297,error_sum,SR14A-PC-HSTR-02:ERCSUM,0,True
1297,state,SR14A-PC-HSTR-02:STATE,2,True
1309,error_sum,SR14A-PC-HSTR-03:ERCSUM,0,True
1309,state,SR14A-PC-HSTR-03:STATE,2,True
1317,error_sum,SR14A-PC-HSTR-04:ERCSUM,0,True
1317,state,SR14A-PC-HSTR-04:STATE,2,True
1323,error_sum,SR14A-PC-HSTR-05:ERCSUM,0,True
1323,state,SR14A-PC-HSTR-05:STATE,2,True
1333,error_sum,SR14A-PC-HSTR-06:ERCSUM,0,True
1333,state,SR14A-PC-HSTR-06:STATE,2,True
1343,error_sum,SR14A-PC-HSTR-07:ERCSUM,0,True
1343,state,SR14A-PC-HSTR-07:STATE,2,True
1368,error_sum,SR15A-PC-HSTR-01:ERCSUM,0,True
1368,state,SR15A-PC-HSTR-01:STATE,2,True
1376,error_sum,SR15A-PC-HSTR-02:ERCSUM,0,True
1376,state,SR15A-PC-HSTR-02:STATE,2,True
1388,error_sum,SR15A-PC-HSTR-03:ERCSUM,0,True
1388,state,SR15A-PC-HSTR-03:STATE,2,True
1396,error_sum,SR15A-PC-HSTR-04:ERCSUM,0,True
1396,state,SR15A-PC-HSTR-04:STATE,2,True
1402,error_sum,SR15A-PC-HSTR-05:ERCSUM,0,True
1402,state,SR15A-PC-HSTR-05:STATE,2,True
1412,error_sum,SR15A-PC-HSTR-06:ERCSUM,0,True
1412,state,SR15A-PC-HSTR-06:STATE,2,True
1422,error_sum,SR15A-PC-HSTR-07:ERCSUM,0,True
1422,state,SR15A-PC-HSTR-07:STATE,2,True
1448,error_sum,SR16A-PC-HSTR-01:ERCSUM,0,True
1448,state,SR16A-PC-HSTR-01:STATE,2,True
1456,error_sum,SR16A-PC-HSTR-02:ERCSUM,0,True
1456,state,SR16A-PC-HSTR-02:STATE,2,True
1468,error_sum,SR16A-PC-HSTR-03:ERCSUM,0,True
1468,state,SR16A-PC-HSTR-03:STATE,2,True
1476,error_sum,SR16A-PC-HSTR-04:ERCSUM,0,True
1476,state,SR16A-PC-HSTR-04:STATE,2,True
1482,error_sum,SR16A-PC-HSTR-05:ERCSUM,0,True
1482,state,SR16A-PC-HSTR-05:STATE,2,True
1493,error_sum,SR16A-PC-HSTR-06:ERCSUM,0,True
1493,state,SR16A-PC-HSTR-06:STATE,2,True
1503,error_sum,SR16A-PC-HSTR-07:ERCSUM,0,True
1503,state,SR16A-PC-HSTR-07:STATE,2,True
1518,error_sum,SR17A-PC-HSTR-01:ERCSUM,0,True
1518,state,SR17A-PC-HSTR-01:STATE,2,True
1526,error_sum,SR17A-PC-HSTR-02:ERCSUM,0,True
1526,state,SR17A-PC-HSTR-02:STATE,2,True
1538,error_sum,SR17A-PC-HSTR-03:ERCSUM,0,True
1538,state,SR17A-PC-HSTR-03:STATE,2,True
1546,error_sum,SR17A-PC-HSTR-04:ERCSUM,0,True
1546,state,SR17A-PC-HSTR-04:STATE,2,True
1552,error_sum,SR17A-PC-HSTR-05:ERCSUM,0,True
1552,state,SR17A-PC-HSTR-05:STATE,2,True
1562,error_sum,SR17A-PC-HSTR-06:ERCSUM,0,True
1562,state,SR17A-PC-HSTR-06:STATE,2,True
1572,error_sum,SR17A-PC-HSTR-07:ERCSUM,0,True
1572,state,SR17A-PC-HSTR-07:STATE,2,True
1598,error_sum,SR18A-PC-HSTR-01:ERCSUM,0,True
1598,state,SR18A-PC-HSTR-01:STATE,2,True
1606,error_sum,SR18A-PC-HSTR-02:ERCSUM,0,True
1606,state,SR18A-PC-HSTR-02:STATE,2,True
1618,error_sum,SR18A-PC-HSTR-03:ERCSUM,0,True
1618,state,SR18A-PC-HSTR-03:STATE,2,True
1626,error_sum,SR18A-PC-HSTR-04:ERCSUM,0,True
1626,state,SR18A-PC-HSTR-04:STATE,2,True
1632,error_sum,SR18A-PC-HSTR-05:ERCSUM,0,True
1632,state,SR18A-PC-HSTR-05:STATE,2,True
1643,error_sum,SR18A-PC-HSTR-06:ERCSUM,0,True
1643,state,SR18A-PC-HSTR-06:STATE,2,True
1653,error_sum,SR18A-PC-HSTR-07:ERCSUM,0,True
1653,state,SR18A-PC-HSTR-07:STATE,2,True
1691,error_sum,SR19A-PC-HSTR-01:ERCSUM,0,True
1691,state,SR19A-PC-HSTR-01:STATE,2,True
1699,error_sum,SR19A-PC-HSTR-02:ERCSUM,0,True
1699,state,SR19A-PC-HSTR-02:STATE,2,True
1711,error_sum,SR19A-PC-HSTR-03:ERCSUM,0,True
1711,state,SR19A-PC-HSTR-03:STATE,2,True
1719,error_sum,SR19A-PC-HSTR-04:ERCSUM,0,True
1719,state,SR19A-PC-HSTR-04:STATE,2,True
1725,error_sum,SR19A-PC-HSTR-05:ERCSUM,0,True
1725,state,SR19A-PC-HSTR-05:STATE,2,True
1735,error_sum,SR19A-PC-HSTR-06:ERCSUM,0,True
1735,state,SR19A-PC-HSTR-06:STATE,2,True
1745,error_sum,SR19A-PC-HSTR-07:ERCSUM,0,True
1745,state,SR19A-PC-HSTR-07:STATE,2,True
1800,error_sum,SR20A-PC-HSTR-01:ERCSUM,0,True
1800,state,SR20A-PC-HSTR-01:STATE,2,True
1808,error_sum,SR20A-PC-HSTR-02:ERCSUM,0,True
1808,state,SR20A-PC-HSTR-02:STATE,2,True
1820,error_sum,SR20A-PC-HSTR-03:ERCSUM,0,True
1820,state,SR20A-PC-HSTR-03:STATE,2,True
1828,error_sum,SR20A-PC-HSTR-04:ERCSUM,0,True
1828,state,SR20A-PC-HSTR-04:STATE,2,True
1834,error_sum,SR20A-PC-HSTR-05:ERCSUM,0,True
1834,state,SR20A-PC-HSTR-05:STATE,2,True
1844,error_sum,SR20A-PC-HSTR-06:ERCSUM,0,True
1844,state,SR20A-PC-HSTR-06:STATE,2,True
1854,error_sum,SR20A-PC-HSTR-07:ERCSUM,0,True
1854,state,SR20A-PC-HSTR-07:STATE,2,True
1878,error_sum,SR21A-PC-HSTR-01:ERCSUM,0,True
1878,state,SR21A-PC-HSTR-01:STATE,2,True
1886,error_sum,SR21A-PC-HSTR-02:ERCSUM,0,True
1886,state,SR21A-PC-HSTR-02:STATE,2,True
1898,error_sum,SR21A-PC-HSTR-03:ERCSUM,0,True
1898,state,SR21A-PC-HSTR-03:STATE,2,True
1906,error_sum,SR21A-PC-HSTR-04:ERCSUM,0,True
1906,state,SR21A-PC-HSTR-04:STATE,2,True
1912,error_sum,SR21A-PC-HSTR-05:ERCSUM,0,True
1912,state,SR21A-PC-HSTR-05:STATE,2,True
1923,error_sum,SR21A-PC-HSTR-06:ERCSUM,0,True
1923,state,SR21A-PC-HSTR-06:STATE,2,True
1933,error_sum,SR21A-PC-HSTR-07:ERCSUM,0,True
1933,state,SR21A-PC-HSTR-07:STATE,2,True
1957,error_sum,SR22A-PC-HSTR-01:ERCSUM,0,True
1957,state,SR22A-PC-HSTR-01:STATE,2,True
1965,error_sum,SR22A-PC-HSTR-02:ERCSUM,0,True
1965,state,SR22A-PC-HSTR-02:STATE,2,True
1977,error_sum,SR22A-PC-HSTR-03:ERCSUM,0,True
1977,state,SR22A-PC-HSTR-03:STATE,2,True
1985,error_sum,SR22A-PC-HSTR-04:ERCSUM,0,True
1985,state,SR22A-PC-HSTR-04:STATE,2,True
1991,error_sum,SR22A-PC-HSTR-05:ERCSUM,0,True
1991,state,SR22A-PC-HSTR-05:STATE,2,True
2002,error_sum,SR22A-PC-HSTR-06:ERCSUM,0,True
2002,state,SR22A-PC-HSTR-06:STATE,2,True
2012,error_sum,SR22A-PC-HSTR-07:ERCSUM,0,True
2012,state,SR22A-PC-HSTR-07:STATE,2,True
2036,error_sum,SR23A-PC-HSTR-01:ERCSUM,0,True
2036,state,SR23A-PC-HSTR-01:STATE,2,True
2044,error_sum,SR23A-PC-HSTR-02:ERCSUM,0,True
2044,state,SR23A-PC-HSTR-02:STATE,2,True
2056,error_sum,SR23A-PC-HSTR-03:ERCSUM,0,True
2056,state,SR23A-PC-HSTR-03:STATE,2,True
2064,error_sum,SR23A-PC-HSTR-04:ERCSUM,0,True
2064,state,SR23A-PC-HSTR-04:STATE,2,True
2070,error_sum,SR23A-PC-HSTR-05:ERCSUM,0,True
2070,state,SR23A-PC-HSTR-05:STATE,2,True
2081,error_sum,SR23A-PC-HSTR-06:ERCSUM,0,True
2081,state,SR23A-PC-HSTR-06:STATE,2,True
2091,error_sum,SR23A-PC-HSTR-07:ERCSUM,0,True
2091,state,SR23A-PC-HSTR-07:STATE,2,True
2129,error_sum,SR24A-PC-HSTR-01:ERCSUM,0,True
2129,state,SR24A-PC-HSTR-01:STATE,2,True
2137,error_sum,SR24A-PC-HSTR-02:ERCSUM,0,True
2137,state,SR24A-PC-HSTR-02:STATE,2,True
2149,error_sum,SR24A-PC-HSTR-03:ERCSUM,0,True
2149,state,SR24A-PC-HSTR-03:STATE,2,True
2157,error_sum,SR24A-PC-HSTR-04:ERCSUM,0,True
2157,state,SR24A-PC-HSTR-04:STATE,2,True
2163,error_sum,SR24A-PC-HSTR-05:ERCSUM,0,True
2163,state,SR24A-PC-HSTR-05:STATE,2,True
2174,error_sum,SR24A-PC-HSTR-06:ERCSUM,0,True
2174,state,SR24A-PC-HSTR-06:STATE,2,True
2184,error_sum,SR24A-PC-HSTR-07:ERCSUM,0,True
2184,state,SR24A-PC-HSTR-07:STATE,2,True
8,error_sum,SR01A-PC-VSTR-01:ERCSUM,0,True
8,state,SR01A-PC-VSTR-01:STATE,2,True
16,error_sum,SR01A-PC-VSTR-02:ERCSUM,0,True
16,state,SR01A-PC-VSTR-02:STATE,2,True
28,error_sum,SR01A-PC-VSTR-03:ERCSUM,0,True
28,state,SR01A-PC-VSTR-03:STATE,2,True
36,error_sum,SR01A-PC-VSTR-04:ERCSUM,0,True
36,state,SR01A-PC-VSTR-04:STATE,2,True
42,error_sum,SR01A-PC-VSTR-05:ERCSUM,0,True
42,state,SR01A-PC-VSTR-05:STATE,2,True
52,error_sum,SR01A-PC-VSTR-06:ERCSUM,0,True
52,state,SR01A-PC-VSTR-06:STATE,2,True
62,error_sum,SR01A-PC-VSTR-07:ERCSUM,0,True
62,state,SR01A-PC-VSTR-07:STATE,2,True
101,error_sum,SR02A-PC-VSTR-01:ERCSUM,0,True
101,state,SR02A-PC-VSTR-01:STATE,2,True
126,error_sum,SR02A-PC-VSTR-04:ERCSUM,0,True
126,state,SR02A-PC-VSTR-04:STATE,2,True
130,error_sum,SR02A-PC-VSTR-05:ERCSUM,0,True
130,state,SR02A-PC-VSTR-05:STATE,2,True
140,error_sum,SR02A-PC-VSCOR-01:ERCSUM,0,True
140,state,SR02A-PC-VSCOR-01:STATE,2,True
166,error_sum,SR02A-PC-VSCOR-02:ERCSUM,0,True
166,state,SR02A-PC-VSCOR-02:STATE,2,True
185,error_sum,SR02A-PC-VSTR-07:ERCSUM,0,True
185,state,SR02A-PC-VSTR-07:STATE,2,True
189,error_sum,SR02A-PC-VSTR-08:ERCSUM,0,True
189,state,SR02A-PC-VSTR-08:STATE,2,True
208,error_sum,SR02A-PC-VSTR-10:ERCSUM,0,True
208,state,SR02A-PC-VSTR-10:STATE,2,True
251,error_sum,SR03A-PC-VSTR-01:ERCSUM,0,True
251,state,SR03A-PC-VSTR-01:STATE,2,True
259,error_sum,SR03A-PC-VSTR-02:ERCSUM,0,True
259,state,SR03A-PC-VSTR-02:STATE,2,True
271,error_sum,SR03A-PC-VSTR-03:ERCSUM,0,True
271,state,SR03A-PC-VSTR-03:STATE,2,True
279,error_sum,SR03A-PC-VSTR-04:ERCSUM,0,True
279,state,SR03A-PC-VSTR-04:STATE,2,True
285,error_sum,SR03A-PC-VSTR-05:ERCSUM,0,True
285,state,SR03A-PC-VSTR-05:STATE,2,True
295,error_sum,SR03A-PC-VSTR-06:ERCSUM,0,True
295,state,SR03A-PC-VSTR-06:STATE,2,True
305,error_sum,SR03A-PC-VSTR-07:ERCSUM,0,True
305,state,SR03A-PC-VSTR-07:STATE,2,True
349,error_sum,SR04A-PC-VSTR-01:ERCSUM,0,True
349,state,SR04A-PC-VSTR-01:STATE,2,True
357,error_sum,SR04A-PC-VSTR-02:ERCSUM,0,True
357,state,SR04A-PC-VSTR-02:STATE,2,True
369,error_sum,SR04A-PC-VSTR-03:ERCSUM,0,True
369,state,SR04A-PC-VSTR-03:STATE,2,True
377,error_sum,SR04A-PC-VSTR-04:ERCSUM,0,True
377,state,SR04A-PC-VSTR-04:STATE,2,True
383,error_sum,SR04A-PC-VSTR-05:ERCSUM,0,True
383,state,SR04A-PC-VSTR-05:STATE,2,True
393,error_sum,SR04A-PC-VSTR-06:ERCSUM,0,True
393,state,SR04A-PC-VSTR-06:STATE,2,True
403,error_sum,SR04A-PC-VSTR-07:ERCSUM,0,True
403,state,SR04A-PC-VSTR-07:STATE,2,True
430,error_sum,SR05A-PC-VSTR-01:ERCSUM,0,True
430,state,SR05A-PC-VSTR-01:STATE,2,True
438,error_sum,SR05A-PC-VSTR-02:ERCSUM,0,True
438,state,SR05A-PC-VSTR-02:STATE,2,True
450,error_sum,SR05A-PC-VSTR-03:ERCSUM,0,True
450,state,SR05A-PC-VSTR-03:STATE,2,True
458,error_sum,SR05A-PC-VSTR-04:ERCSUM,0,True
458,state,SR05A-PC-VSTR-04:STATE,2,True
464,error_sum,SR05A-PC-VSTR-05:ERCSUM,0,True
464,state,SR05A-PC-VSTR-05:STATE,2,True
474,error_sum,SR05A-PC-VSTR-06:ERCSUM,0,True
474,state,SR05A-PC-VSTR-06:STATE,2,True
484,error_sum,SR05A-PC-VSTR-07:ERCSUM,0,True
484,state,SR05A-PC-VSTR-07:STATE,2,True
521,error_sum,SR06A-PC-VSTR-01:ERCSUM,0,True
521,state,SR06A-PC-VSTR-01:STATE,2,True
529,error_sum,SR06A-PC-VSTR-02:ERCSUM,0,True
529,state,SR06A-PC-VSTR-02:STATE,2,True
541,error_sum,SR06A-PC-VSTR-03:ERCSUM,0,True
541,state,SR06A-PC-VSTR-03:STATE,2,True
549,error_sum,SR06A-PC-VSTR-04:ERCSUM,0,True
549,state,SR06A-PC-VSTR-04:STATE,2,True
555,error_sum,SR06A-PC-VSTR-05:ERCSUM,0,True
555,state,SR06A-PC-VSTR-05:STATE,2,True
565,error_sum,SR06A-PC-VSTR-06:ERCSUM,0,True
565,state,SR06A-PC-VSTR-06:STATE,2,True
575,error_sum,SR06A-PC-VSTR-07:ERCSUM,0,True
575,state,SR06A-PC-VSTR-07:STATE,2,True
613,error_sum,SR07A-PC-VSTR-01:ERCSUM,0,True
613,state,SR07A-PC-VSTR-01:STATE,2,True
621,error_sum,SR07A-PC-VSTR-02:ERCSUM,0,True
621,state,SR07A-PC-VSTR-02:STATE,2,True
633,error_sum,SR07A-PC-VSTR-03:ERCSUM,0,True
633,state,SR07A-PC-VSTR-03:STATE,2,True
641,error_sum,SR07A-PC-VSTR-04:ERCSUM,0,True
641,state,SR07A-PC-VSTR-04:STATE,2,True
647,error_sum,SR07A-PC-VSTR-05:ERCSUM,0,True
647,state,SR07A-PC-VSTR-05:STATE,2,True
658,error_sum,SR07A-PC-VSTR-06:ERCSUM,0,True
658,state,SR07A-PC-VSTR-06:STATE,2,True
668,error_sum,SR07A-PC-VSTR-07:ERCSUM,0,True
668,state,SR07A-PC-VSTR-07:STATE,2,True
692,error_sum,SR08A-PC-VSTR-01:ERCSUM,0,True
692,state,SR08A-PC-VSTR-01:STATE,2,True
700,error_sum,SR08A-PC-VSTR-02:ERCSUM,0,True
700,state,SR08A-PC-VSTR-02:STATE,2,True
712,error_sum,SR08A-PC-VSTR-03:ERCSUM,0,True
712,state,SR08A-PC-VSTR-03:STATE,2,True
720,error_sum,SR08A-PC-VSTR-04:ERCSUM,0,True
720,state,SR08A-PC-VSTR-04:STATE,2,True
726,error_sum,SR08A-PC-VSTR-05:ERCSUM,0,True
726,state,SR08A-PC-VSTR-05:STATE,2,True
736,error_sum,SR08A-PC-VSTR-06:ERCSUM,0,True
